,Na,Mg,Strand,Timestamp,Temperature
3557,70,24,DNA,225.94936708860757,38.0
3558,70,24,DNA,226.95358649789029,37.5
3559,70,24,DNA,227.957805907173,37.0
3560,70,24,DNA,228.96202531645568,36.0
3561,70,24,DNA,229.9662447257384,36.0
3562,70,24,DNA,230.97046413502107,35.0
3563,70,24,DNA,231.9746835443038,34.0
3564,70,24,DNA,232.9789029535865,33.0
3565,70,24,DNA,233.98312236286918,32.0
3566,70,24,DNA,234.9873417721519,28.0
3567,70,24,DNA,235.99156118143458,26.0
3568,70,24,DNA,236.9957805907173,1.0
3569,70,24,DNA,238.0,0.0
